,index,budget,original_language,popularity,runtime,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_biography,keyword_aftercreditsstinger,keyword_dystopia,keyword_revenge,keyword_friendship,keyword_sex,keyword_suspense,keyword_sequel,keyword_love,keyword_police,keyword_teenager,keyword_nudity,keyword_female nudity,keyword_drug,keyword_prison,keyword_musical,keyword_high school,keyword_los angeles,keyword_new york,keyword_family,keyword_father son relationship,keyword_kidnapping,keyword_investigation,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors,log_budget,has_homepage,release_date_year,release_date_weekday,release_date_month,release_date_weekofyear,release_date_day,release_date_quarter,len_title,words_title,len_tagline,words_tagline,len_overview,words_overview,len_original_title,words_original_title,title_oof,tagline_oof,overview_oof,original_title_oof,budget_to_popularity,budget_to_runtime,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,runtime_to_mean_year,popularity_to_mean_year,budget_to_mean_year,budget_to_year,budget_to_mean_year_to_year,popularity_to_mean_year_to_log_budget,year_to_log_budget,budget_to_runtime_to_year,genders_1_cast_to_log_budget,all_genres_to_popularity_to_mean_year,genders_2_crew_to_budget_to_mean_year,overview_oof_to_genders_2_crew,popularity2,rating,totalVotes,imdb_id,title
1167,1167,10000000,10,17.046052,97.0,1,0,3,708,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,16.118095750958314,0,2016,4,9,36,9,3,21,34,39,61,127,200,21,34,16.562545190575232,15.57720526608848,15.853169658505013,16.680170765372132,586646.1043296126,103092.78350515464,2.460474930713026,118.26785463284989,0.008455382936507936,0.8933176158550062,1.5373517259447587,0.4224938494291786,4960.31746031746,0.00020957036182002908,0.09538048102570393,125.07681001213416,51.137293405334646,0.49633654766719904,460.5322178728542,0.0,0.0,6.667999999999999,5.3,144.0,tt1389139,When the Bough Breaks
1168,1168,3250000,10,1.393391,107.0,1,0,1,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,0,1,1,1,1,1,1,1,0,1,0,0,1,0,5,1,2,0,1,2,1,1,1,0,0,0,14.99416586199818,1,2006,1,9,38,19,3,11,18,0,4,796,1226,11,18,15.980061708820188,15.335128819343156,15.742216739728846,15.878640570326315,2332439.3511943165,30373.831775700935,0.8076468500778821,1439.6533349217843,0.000694611665004985,0.9938890246883402,0.20120907105472166,0.12029435590570611,1620.1395812562314,5.9967276124479615e-05,0.013419157351371846,133.78536815336207,15.14149141360964,0.06669260625790731,3270.2302960339575,66.50353576248312,1.9677770924661058,1.777,6.7,10.0,tt0472126,Local Color
1169,1169,4000000,10,16.861532999999998,77.0,410,1,5,321,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,9,0,0,15.201805169084134,0,1953,3,2,6,5,1,9,16,35,57,242,372,9,16,15.980061708820188,16.448733455567307,16.907184287830393,15.878640570326315,237226.35421109103,51948.05194805195,1.0487102306140015,115.8257674435652,0.008633657450076803,0.8076923076923077,1.6668069220764963,1.9961739998336523,2048.1310803891447,0.0010221065027310047,0.10964532853415834,128.47158467547067,26.599104940118767,0.06578166138016932,192.583793448674,5.510541666666667,1.5370167534391266,12.068,7.2,2647.0,tt0046183,Peter Pan
1170,1170,0,10,5.289075,102.0,1,0,2,734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0,1984,2,11,47,21,4,15,25,0,4,375,568,15,25,15.584845808754492,15.236932307087294,15.571274768921862,15.730952849740392,0.0,0.0,0.0,375.1128505457003,0.002665864415322581,0.9180918091809182,0.6819249160472167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.364835376066,0.0,5.190424922973954,4.9910000000000005,6.8,116.0,tt0087233,Falling in Love
1171,1171,30000000,10,13.371056,92.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9,1,0,2,3,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0,3,0,1,2,1,0,0,0,17.216707972959764,1,2012,4,4,15,13,2,17,27,13,23,152,231,17,27,16.586713475857444,15.478957374159117,16.946258625652433,16.61419419028498,2243652.259028756,326086.95652173914,7.410803568252513,150.47427817219523,0.006645654075546719,0.8683832968360643,1.632875320290249,1.0823698036932383,14910.536779324055,0.0005379571588932596,0.09484248224775678,116.86322397754607,162.07105194917452,0.4065817931624366,293.959982146511,8.3150878464,1.8829176250724926,6.581,5.2,201.0,tt0383010,The Three Stooges
1172,1172,0,10,9.596119,90.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0,2013,5,9,36,7,3,13,20,0,4,239,360,13,20,15.980061708820188,15.335128819343156,16.303291787067742,15.878640570326315,0.0,0.0,0.0,209.77230482448164,0.004767073522106309,0.8267100977198697,1.1234920932856702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.2393218151028,0.0,8.151645893533871,5.899,5.8,329.0,tt2258345,Fading Gigolo
1173,1173,0,10,4.6018669999999995,90.0,1,0,2,653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,2,3,1,0,1,1,1,1,1,2,0,0,0,0,0,9,1,3,0,0,0,1,1,1,0,0,0,0.0,0,2015,4,6,23,5,2,13,20,39,61,102,151,13,20,16.01666577660856,17.127171389783758,15.560303443011751,16.042581463625282,0.0,0.0,0.0,437.86576187447406,0.0022838049627791563,0.8040201005025126,0.4499518893850238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.266269583831,0.0,3.8900758607529378,4.221,5.7,158.0,tt3317522,The Nightmare
1174,1174,0,10,11.069608,112.0,1,0,3,688,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,1,0,0,0,0,0.0,1,2009,2,9,37,9,3,11,18,30,43,555,817,11,18,15.869326541477207,16.16650713089684,16.04855476747765,15.777536777631074,0.0,0.0,0.0,181.48790815356784,0.0055100089596814335,1.0507124524294185,1.4041672627616164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.97011840803816,0.0,3.20971095349553,5.612,5.9,1094.0,tt1235124,Dorian Gray
1175,1175,0,10,6.341259,106.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,0,0,1,1,0,0,0,0.0,0,2009,3,1,4,22,1,11,21,37,65,352,515,11,21,15.096239002822049,16.689433482273063,16.00569879817756,15.056746648762019,0.0,0.0,0.0,316.8140585331714,0.0031564255848680937,0.9944242853349854,0.804381536590317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.7317475170628,0.0,3.201139759635512,6.252000000000001,7.2,285.0,tt1226774,In the Loop
1176,1176,18000000,10,9.309967,117.0,1,0,3,626,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,6,8,1,1,1,1,1,0,0,1,1,0,0,0,0,16,1,1,0,1,1,1,1,1,0,0,0,16.705882371415992,0,2007,2,9,39,26,3,34,53,32,54,200,297,34,53,15.468262061466492,16.68494822202128,12.83214274264595,15.399632493901652,1933411.7940482495,153846.15384615384,4.468664606612283,215.5754150363798,0.00463874788241156,1.1134699853587116,1.2358219959605954,0.6743352617332113,8968.609865470851,0.00033599166005640824,0.07397526023977667,120.13732381080368,76.65478517496454,0.3591549291802801,506.54544266580626,14.829418788359789,1.283214274264595,11.705,7.1,628.0,tt0292963,Before the Devil Knows You're Dead
1177,1177,80000000,10,10.796939,129.0,1,0,3,731,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,26,4,1,1,2,2,2,1,1,1,1,1,0,1,1,0,16,11,9,25,4,8,9,3,4,4,4,0,18.197537205138154,0,2004,4,7,31,30,3,24,34,40,59,732,1099,24,34,16.350707640595356,15.783231108909284,16.349294691626675,16.56461588092456,7409507.453918189,620155.0387596899,19.92023936159617,185.60816172065063,0.005387694111776447,1.2273039889958735,1.2880064441231525,2.475865161996902,39920.159680638724,0.0012354616576830848,0.07077916256489247,110.1247920204368,309.458602175494,0.32971494616897246,567.543744315386,10.501379638554216,0.628819026601026,7.922999999999999,6.3,665.0,tt0368008,The Manchurian Candidate
1178,1178,0,10,0.6090800000000001,99.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,5,1,2,0,4,1,1,1,1,0,0,0,0.0,0,1971,4,2,7,19,1,11,18,37,59,309,475,11,18,15.895858118424478,16.261918965530594,16.34311329488257,15.805667131224057,0.0,0.0,0.0,3236.0281079661127,0.0003090208016235414,0.9187935034802784,0.07081611347367162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6778.118375254481,0.0,1.634311329488257,,,,tt0066927,Cold Turkey
1179,1179,0,10,12.372036,87.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,3,1,0,0,2,0,1,1,1,0,0,0,0.0,0,1985,4,8,32,9,3,13,20,16,29,282,433,13,20,15.923673322015315,15.876336392634695,16.140237855342228,16.06615994120412,0.0,0.0,0.0,160.44246880626602,0.006232763727959697,0.8291354663036079,1.6212924833282154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.06009090639105,0.0,2.0175297319177785,4.887,6.4,60.0,tt0090098,Summer Rental
1180,1180,10500000,10,11.548303,99.0,1,0,3,216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,11,5,0,1,0,1,0,1,2,1,1,2,2,1,1,1,14,8,6,26,2,9,10,4,2,4,1,0,16.166885910365842,0,2016,4,7,28,15,3,14,21,24,40,368,567,14,21,15.885208328910123,15.877098989178641,16.344040477454442,15.795100610709039,909224.498179516,106060.60606060606,2.583498677248677,174.57110365046708,0.005728324900793651,0.9117365357695425,1.0415199688926817,0.44361854190063754,5208.333333333333,0.00022004887991103052,0.06442304193072103,124.69933982198677,52.60942760942761,0.24741932504362454,207.38920659355756,24.796078073904763,1.4858218615867675,8.187999999999999,5.1,151.0,tt4651410,Precious Cargo
1181,1181,85000000,10,11.038969999999999,88.0,1,0,3,418,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,21,7,4,1,3,3,2,1,0,1,1,1,0,1,1,0,22,9,10,7,14,10,5,2,5,4,1,0,18.258161826219297,1,2008,6,2,6,10,1,6,10,21,31,394,596,6,10,15.906796102537603,16.0882466517031,16.822975401926055,15.806374221426175,7699993.749416839,965909.0909090909,21.081014587070047,181.9010288097531,0.005497495019920319,0.8023833167825224,1.2534338471280229,2.639140677989885,42330.677290836655,0.001314313086648349,0.06865060453829762,109.97821243518877,481.0304237595074,0.3833901827919927,333.48389383114085,7.957135508211998,0.8010940667583836,12.780999999999999,6.0,2975.0,tt0489099,Jumper
1182,1182,90000000,10,24.30526,126.0,1,0,5,104,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,8,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103,5,26,1,0,1,2,1,1,1,1,5,1,1,0,2,3,2,12,19,20,27,4,11,8,15,5,8,5,0,18.31532023940565,0,1997,2,5,19,7,2,17,27,30,49,145,230,17,27,16.322789903628426,16.473862543958546,18.172671403089083,16.620500060788117,3702902.1701475317,714285.7142857143,22.567652179320557,82.16328481982912,0.012170886329494241,1.1723526805494018,3.1155113760011055,2.6550479097916653,45067.60140210315,0.001329518232244199,0.1701041169511217,109.03440256007255,357.67937620716793,0.4367927994394494,33.3813578089028,9.792666981305114,0.698948900118811,26.326,7.4,5862.0,tt0119116,The Fifth Element
1183,1183,9000000,10,7.720692,102.0,1,0,2,734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,17,1,1,2,1,2,1,1,2,1,1,1,0,1,3,1,13,12,7,7,2,11,7,6,4,2,2,0,16.012735246411598,1,2012,4,3,10,9,1,7,14,33,43,341,504,7,14,15.885208328910123,15.374522494159688,15.448389663301892,15.795100610709039,1165698.61872485,88235.29411764706,2.223241070475754,260.5984023193776,0.0038373220675944333,0.962772785622593,0.9428520396864962,0.3247109411079715,4473.161033797217,0.0001613871476679779,0.05888138567068273,125.64998852715577,43.8545199391884,0.3122514625426336,778.4890620208652,52.35425681066667,0.9087288037236407,5.8870000000000005,5.1,285.0,tt1440732,Bel Ami
